q1,q2,q3,q4,q5,q6
-1.190094388478071,4.435332412062362,-1.835964375007847,3.692042785212182,5.080405928322211,3.6095911014248236
-4.81647257093982,5.263379018237783,1.961664311684521,-4.089465904932369,4.830421289742561,-6.097316498751297
5.095797623078797,4.16252505054944,-1.9561349083078283,-5.338123486924449,-5.079921096769037,5.898667126784251
5.093084145848878,4.435327189843659,-1.835955960852746,-2.5911467180776913,-1.2027860167191957,-3.815991515182096
5.095796402417819,4.162524133794815,-1.9561336674335483,-5.338123802025493,-5.079919877293403,-1.24131818631105
-1.1873891663396972,-2.1206611646236304,-1.9561338318977315,0.9450618505744663,1.2032655012381144,-1.526918493059356
1.466703751885314,5.2633702594361225,1.9616775195061702,-4.089470298836209,4.830430301750599,4.469854257405947
-1.1898855903163863,4.157715007813754,-1.946681675658656,-5.342768190856714,1.2057562917556965,-1.8125540598682572
5.093301476155568,4.1577170379317465,-1.9466846178033046,0.9404179368906002,-5.077430779308917,4.756231458145994
-1.1898855667118047,-2.1254705961581557,-1.9466819974145373,-5.342767572548818,1.205756270394537,-1.2413540586668599
-1.1925909450333188,-1.8545482248001204,-1.8268840139946154,3.689639259759429,5.077914277840615,2.181566126644856
-1.1898851723576693,4.157714759574212,-1.9466815675762807,0.9404174646614405,-5.077428914185239,-0.670154475690881
1.4644268798563977,4.99754679787471,1.8310387652763638,-0.5483274490897208,-4.829061377741756,-3.5244795096114316
5.0905935389187835,-1.8545465266050654,-1.826884597052536,-2.5935471571281856,-1.2052718545698025,3.323966134595892
-4.817974674687787,-1.2789467114531965,1.8219236793577274,5.73728031478631,-4.82826394691876,-2.096525180592573
5.08813763955761,4.4219535949780155,-1.8177704591180213,3.6871920527858246,5.075462514012818,-2.3880472532366737
-1.1950477034845493,-1.8612318544587458,-1.8177706426566493,-2.595992927808376,-1.2077228347298492,3.3239380535530176
-4.8149146430442,-1.0101750950396222,1.942734269966347,2.2030149421984504,-1.4543593053623591,-0.38544869632561923
-4.817975427653148,-1.2789464516864488,1.8219241705853466,-0.5459057380493446,-4.828264706545886,1.6162601302828632
1.4690333767931225,-1.0053429149997275,1.9332271048877625,2.207688299144761,-1.455140884291394,-1.8135073019408794
-1.1974714525418626,4.415278414899913,-1.8086199591855943,3.6846999278599077,-1.2101414594846427,1.895909528064262
-1.1974709440357503,4.4152792613269,-1.808620360244675,-2.598485245860135,5.073045387155623,-3.8160755303888116
-4.814152604179281,-1.005344108267496,1.9332289245276468,-4.07549763228394,-1.4551402056399632,5.897678004240767
-4.8172066091091965,-1.2722683878070076,1.8127835915727633,-0.5434441160127379,-4.827482013045102,-2.6677698159920347
-4.817201730395632,-1.272262256306959,1.8127695282944578,-0.5434361217801925,-4.82747716568693,4.186614500398014
5.086010182392324,4.143219894918286,-1.9181561189418093,-5.356802657089312,1.213027617722295,1.043336280884648
5.086010200310958,-2.139965555882441,-1.918156157779277,0.9263828322593555,-5.070157706256885,-5.525449025238436
